Category,Paper Name,Authors,Link to Paper,Abstract (truncated),OpenReview,arXiv
Autonomous Driving,Closing the Sim-to-Real Gap in Non-Markovian Spreading Processes via GPU-Accelerated Distributional RL,Heman Shakeri,https://icml.cc/virtual/2026/poster/61274,"Controlling spreading processes on networks such as epidemics, information cascades, product adoption, requires policies that perform on realistic stochastic dynamics, not just tractable approximations. Yet policies trained on standard simplifications (mean-field ODEs, Markovian dynamics) suffer severe performance degradation at deployment. We trace this sim-to-real gap to three theoretical pathologies: Optimism Bias, where deterministic approximations systematically underestimate variance via Jensen's inequality; Hub Blindness, where global state aggregation obscures the super-spreaders drivi",https://openreview.net/forum?id=rwTtKedEAa,
Autonomous Driving,CoIRL-AD: Collaborative-Competitive Imitation-Reinforcement Learning in Latent World Models for Autonomous Driving,Xiaoji Zheng; Ziyuan Yang; Yuhang PENG; Yanhao Chen; Yuanrong Tang; Gengyuan Liu; Bokui Chen; Jiangtao Gong,https://icml.cc/virtual/2026/poster/62362,"End-to-end autonomous driving models trained with imitation learning (IL) often generalize poorly, particularly in long-tail scenarios where expert demonstrations are sparse. Reinforcement learning (RL) can provide complementary reward signals, but applying RL in real-world autonomous driving is challenging in offline settings without simulators, where datasets consist almost exclusively of expert actions and lack behavioral diversity. We propose CoIRL-AD, a competitive dual-policy framework that integrates IL and RL under a unified offline training regime. CoIRL-AD decouples IL and RL into se",https://openreview.net/forum?id=hGwbWNhWvd,https://arxiv.org/abs/2510.12560
Autonomous Driving,CorrectionPlanner: Self-Correction Planner with Reinforcement Learning in Autonomous Driving,Yihong Guo; Dongqiangzi Ye; Sijia Chen; Anqi Liu; Xianming Liu,https://icml.cc/virtual/2026/poster/63375,"Autonomous driving requires safe planning, but most learning-based planners lack explicit self-correction ability: once an unsafe action is proposed, there is no mechanism to correct it. Thus, we propose CorrectionPlanner, an autoregressive planner with self-correction that models planning as motion-token generation within a propose, evaluate, and correct loop. At each planning step, the policy proposes an action, namely a motion token, and a learned collision critic predicts whether it will induce a collision within a short horizon. If the critic predicts a collision, we retain the sequence o",https://openreview.net/forum?id=XgVZyybzHr,
Autonomous Driving,DeepSight: Long-Horizon World Modeling via Latent States Prediction for End-to-End Autonomous Driving,Lingjun Zhang; Changjie Wu; Linzhe Shi; Jiangyang Li; Jiaxin Liu; Lei Yang; Hang Zhang; Mu Xu; Hong Wang,https://icml.cc/virtual/2026/poster/62484,"End-to-end autonomous driving systems are increasingly integrating Vision-Language Model (VLM) architectures, incorporating text reasoning or visual reasoning to enhance the robustness and accuracy of driving decisions. However, the reasoning mechanisms employed in most methods are direct adaptations from general domains, lacking in-depth exploration tailored to autonomous driving scenarios, particularly within visual reasoning modules. In this paper, we propose a driving world model that performs parallel prediction of latent semantic features for consecutive future frames in the bird’s-eye-v",https://openreview.net/forum?id=gBq6eiSTE4,https://arxiv.org/abs/2605.10564
Autonomous Driving,DriveWorld-VLA: Unified Latent-Space World Modeling with Vision–Language–Action for Autonomous Driving,Feiyang Jia; Lin Liu; Ziying Song; Caiyan Jia; Hangjun Ye; Xiaoshuai Hao; Long Chen,https://icml.cc/virtual/2026/poster/61191,"End-to-end (E2E) autonomous driving has recently attracted increasing interest in unifying Vision–Language–Action (VLA) with World Models to enhance decision-making and forward-looking imagination. However, existing methods fail to effectively unify future scene evolution and action planning within a single architecture due to inadequate sharing of latent states, limiting the impact of visual imagination on action decisions. To address this limitation, we propose DriveWorld-VLA, a novel framework that unifies world modeling and planning within a latent space by tightly integrating VLA and worl",https://openreview.net/forum?id=sseBmS2MGa,https://arxiv.org/abs/2602.06521
Autonomous Driving,DynVLA: Learning World Dynamics for Action Reasoning in Autonomous Driving,Shuyao Shang; Bing Zhan; Yunfei Yan; Yuqi Wang; Yingyan Li; Yasong An; Xiaoman Wang; Jierui Liu; Lu Hou; Lue Fan; Zhaoxiang Zhang; Tieniu Tan,https://icml.cc/virtual/2026/poster/63736,"We propose DynVLA, a driving VLA model that introduces a new CoT paradigm termed Dynamics CoT. DynVLA forecasts compact world dynamics before action generation, enabling more informed and physically grounded decision-making. To obtain compact dynamics representations, DynVLA introduces a Dynamics Tokenizer that compresses future evolution into a small set of dynamics tokens. Considering the rich environment dynamics in interaction-intensive driving scenarios, DynVLA decouples ego-centric and environment-centric dynamics, yielding more accurate world dynamics modeling. We then train DynVLA to g",https://openreview.net/forum?id=UB6M4BSvwJ,
Autonomous Driving,GeoMoLa: Geometry-Aware Motion Latents for Learning Robust Manipulation Policies,Yunchao Zhang; Yijia Weng; Ruizhe Liu; Ming Hu; Leonidas Guibas; Yanchao Yang,https://icml.cc/virtual/2026/poster/62176,"Learning motion latents for robotic manipulation heavily relies on extracting motion patterns from visual sequences, yet effective action abstractions require understanding three-dimensional geometric transformations. Here, we introduce GeoMoLa (Geometry-Aware Motion Latents), which learns discrete motion latent codes by predicting how point clouds evolve during manipulation rather than reconstructing visual observations. This four-dimensional objective – spatial geometry changing through time – forces latent representations to encode actual physical motion rather than appearance patterns. Geo",https://openreview.net/forum?id=j2Ivokp7vs,
Autonomous Driving,Reasoning-VLA: An Efficient and Spatial-Guided General Vision-Language-Action Reasoning Model for Autonomous Driving,Dapeng Zhang; Zhenlong Yuan; Zhangquan Chen; Chih-Ting Liao; Yinda Chen; Fei Shen; Qingguo Zhou; Tat-Seng Chua,https://icml.cc/virtual/2026/poster/62900,"Vision-Language-Action (VLA) models have recently shown strong decision-making capabilities in autonomous driving. However, existing VLAs often struggle with achieving efficient inference and generalizing to novel autonomous vehicle configurations and driving scenarios. In this paper, we propose Reasoning-VLA, a general and efficient action-generation VLA framework. The proposed model employs a set of learnable action queries, implicitly guided by predefined spatial representations to enhance spatial awareness. These learnable queries interact with reasoning-enhanced vision–language features t",https://openreview.net/forum?id=c4iSIrb6Iv,
Autonomous Driving,RoCA: Robust Cross-Domain End-to-End Autonomous Driving,Rajeev Yasarla; Shizhong Han; Hsin-Pai Cheng; Apratim Bhattacharyya; Shweta Mahajan; Litian Liu; Yunxiao Shi; Risheek Garrepalli; Hong Cai; Fatih Porikli,https://icml.cc/virtual/2026/poster/64997,"End-to-end (E2E) autonomous driving has recently emerged as a new paradigm, offering significant potential. However, few studies have looked into the practical challenge of deployment across domains (e.g., cities). Although several works have incorporated Large Language Models (LLMs) to leverage their open-world knowledge, LLMs do not guarantee cross-domain driving performance and may incur prohibitive retraining costs during domain adaptation. In this paper, we propose RoCA, a novel framework for robust cross-domain E2E autonomous driving. RoCA formulates the joint probabilistic distribution ",https://openreview.net/forum?id=Hw9EsvumTM,
Autonomous Driving,ScenePilot: Controllable Boundary-Driven Critical Scenario Generation for Autonomous Driving,Qiyu Ruan; YUXUAN WANG; He Li; Zhenning Li; Cheng-Zhong Xu,https://icml.cc/virtual/2026/poster/62879,"Safety-critical scenarios are central to evaluating autonomous driving systems, yet their rarity in naturalistic logs makes simulation-based stress testing indispensable. Most scenario generation methods treat surrounding agents as adversaries, but they either (i) induce failures without explicitly modeling vehicle–road physical limits, yielding visually extreme yet physically unsolvable crashes, or (ii) enforce physical feasibility or policy feasibility in isolation, which can over-focus on aggressive maneuvers or remain tied to a controller-dependent capability boundary. We propose ScenePilo",https://openreview.net/forum?id=cIsGv65BzF,https://arxiv.org/abs/2605.21168
Autonomous Driving,UAV$^2$: A Unified and Adaptive Scheduling Framework for UAV Autopilot System with Reinforcement Learning,Zeying Li; shuai zhao; Chaowen Wu; Boyang Li; Kai Huang,https://icml.cc/virtual/2026/poster/66262,"Unmanned aerial vehicle (UAV) autopilot systems typically comprise navigation and flight-control modules, and their effective scheduling is critical to achieving high flight performance. However, most existing UAV platforms adopt a split architecture in which navigation and flight control are deployed on separate hardware devices. This separation restricts system-wide observability and prevents holistic scheduling and optimization across the entire autopilot pipeline. Moreover, autonomous flight performance emerges from implicit, cross-coupled, and accumulated interactions among multiple facto",https://openreview.net/forum?id=5JkuqtBpNB,
Locomotion / Humanoid,Debate2Create: Robot Co-design via Multi-Agent LLM Debate,Kevin Qiu; Marek Cygan,https://icml.cc/virtual/2026/poster/66635,"We introduce Debate2Create (D2C), a multi-agent LLM framework that formulates robot co-design as structured, iterative debate grounded in physics-based evaluation. A design agent and control agent engage in a thesis-antithesis-synthesis loop, while pluralistic LLM judges provide multi-objective feedback to steer exploration. Across five MuJoCo locomotion benchmarks, D2C achieves up to 3.2× the default Ant score and ~9× on Swimmer, outperforming prior LLM-based methods and black-box optimization. Iterative debate yields 18–35% gains over compute-matched zero-shot generation, and D2C-generated r",https://openreview.net/forum?id=1ufVo73uzD,https://arxiv.org/abs/2510.25850
Locomotion / Humanoid,Learning Human-Robot Collaboration via Heterogeneous-Agent Lyapunov Policy Optimization,Hao Zhang; Yaru Niu; Yikai Wang; Ding Zhao; Eric Tseng,https://icml.cc/virtual/2026/poster/61049,"To improve generalization and resilience in human–robot collaboration (HRC), robots must handle the combinatorial diversity of human behaviors and contexts, motivating multi-agent reinforcement learning (MARL). However, inherent heterogeneity between robots and humans creates a rationality gap (RG) in the learning process--a variational mismatch between decentralized best-response dynamics and centralized cooperative ascent. The resulting learning problem is a general-sum differentiable game, so independent policy-gradient updates can oscillate or diverge without added structure. We propose he",https://openreview.net/forum?id=uBvlUE2wrP,https://arxiv.org/abs/2603.03741
Locomotion / Humanoid,Learning to Reconfigure: Co-designing Reconfigurable robots for Heterogeneous Locomotion,Xiaoyu Xiong; Kehan Liu; HuiYi Yan; Shengjie Wang; Yang Gao; Tao Du,https://icml.cc/virtual/2026/poster/61720,"Traditional robot co-design approaches typically converge to \textit{one} configuration, which do not explore the flexibility from reconfiguration on heterogeneous environments. On the other hand, existing designs for reconfigurable robots require human-designed configurations. We present Learning to Reconfigure, a holistic pipeline for co-designing the configurations and control of reconfigurable robots in heterogeneous locomotion tasks consisting of several sub-tasks. Our pipeline proposes low-level specialized primitives with a high-level scheduler. To jointly optimize configuration design ",https://openreview.net/forum?id=nVhciStASE,
Locomotion / Humanoid,Scalable and General Whole-Body Control for Cross-Humanoid Locomotion,Yufei Xue; Yunfeng Lin; Wentao Dong; Yang Tang; Jingbo Wang; Jiangmiao Pang; Ming Zhou; Minghuan Liu; Weinan Zhang,https://icml.cc/virtual/2026/poster/62003,"Learning-based whole-body controllers have become a key driver for humanoid robots, yet most existing approaches require robot-specific training. In this paper, we study the problem of cross-embodiment humanoid control and show that a single policy can robustly generalize across a wide range of humanoid robot designs with one-time training. We introduce XHugWBC, a novel cross-embodiment training framework that enables generalist humanoid control through: (1) physics-consistent morphological randomization, (2) semantically aligned observation and action spaces across diverse humanoid robots, an",https://openreview.net/forum?id=kovWCrgHxo,
Locomotion / Humanoid,WestWorld: A Knowledge-Encoded Scalable Trajectory World Model for Diverse Robotic Systems,Yuchen Wang; Jiangtao Kong; Sizhe Wei; Xiaochang Li; Haohong Lin; Hongjue Zhao; Tianyi Zhou; Lu Gan; Huajie Shao,https://icml.cc/virtual/2026/poster/61703,"Trajectory world models play a crucial role in robotic dynamics learning, planning, and control. While recent works have explored trajectory world models for diverse robotic systems, they struggle to scale to a large number of distinct system dynamics and overlook domain knowledge of physical structures. To address these limitations, we introduce WestWorld , a kno W ledge- E ncoded S calable T rajectory World model for diverse robotic systems. To tackle the scalability challenge, we propose a novel system-aware Mixture-of-Experts (Sys-MoE) that dynamically combines and routes specialized exper",https://openreview.net/forum?id=ncRRCG4BfP,
Other Robotics,Amodal Instance Segmentation with IRAIS Dataset for Sim-to-Real Transfer,Lingui Li; Bidong Chen,https://icml.cc/virtual/2026/poster/64861,"Amodal instance segmentation is hindered by the scarcity of scalable and transferable annotations. We introduce MaviGen, an automated 3D retail scene modeling and rendering framework that generates photorealistic multi-view images with complete amodal masks. Building on MaviGen, we present the IRAIS dataset, a sim-to-real benchmark comprising a large-scale synthetic multi-view set (3D-IRAIS) and a human-annotated real image set (Real-IRAIS), both sharing unified label definitions and evaluation protocols to facilitate rigorous transfer studies. We propose EUREKA, an encoder-only, query-efficie",https://openreview.net/forum?id=J4XPu4PfxP,
Other Robotics,Embodiment-Conditioned Mixture of Experts Increases the Evolvability of Robots,Yibin Wang; Muhan Li; Zihan Guo; Sam Kriegman,https://icml.cc/virtual/2026/poster/62776,"In this paper, we introduce a model of evolution and learning in robots that co-optimizes a distribution of latent design vectors (genotypes) and a mixture of control experts (neural modules), which are gated by the latent coordinates of each decoded design (phenotype). This provides a scalable alternative to co-design algorithms that either train an individual policy for every robot, which is inefficient, or a monolithic universal controller for all robots, which results in overly conservative structures and behaviors. Our approach lies somewhere between these two extremes, preserving ancestr",https://openreview.net/forum?id=dTIxiQ0jhu,
Other Robotics,Self-CriTeach: LLM Self-Teaching and Self-Critiquing for Improving Robotic Planning via Automated Domain Generation,Jinbang Huang; Zhiyuan Li; Yuanzhao Hu; Zhanguang Zhang; Mark Coates; Xingyue Quan; Yingxue Zhang,https://icml.cc/virtual/2026/poster/65454,"Large Language Models (LLMs) have recently shown strong promise for robotic task planning, particularly through automatic planning domain generation. Planning domains are brittle under imperfect logical states and perception noise; prior approaches largely treat generated planning domains as plan utilities, overlooking their potential as scalable sources of reasoning supervision and structured reward signals. At the same time, reasoning LLMs depend on chain-of-thought (CoT) supervision that is expensive to collect for robotic tasks, and reinforcement learning (RL) faces challenges on reward en",https://openreview.net/forum?id=DVDepvPVd1,https://arxiv.org/abs/2509.21543
Other Robotics,Transferable Reinforcement Learning via Probabilistic Latent Embeddings and Dynamic Policy Adaptation for Sim-to-Real Deployment,Gengyue Han; Yiheng Feng,https://icml.cc/virtual/2026/poster/60802,"Due to limited resources and public safety concerns, deep reinforcement learning (RL) agents for many cyber-physical systems (e.g., autonomous vehicles) are first trained in simulators. However, when deployed in real world environments, they often suffer from performance degradation or safety violations because of the inevitable \textit{Sim2Real} gap. Existing zero-shot approaches, such as robust safe RL and domain randomization, mitigate this issue but typically at the cost of degraded performance or residual safety risks when experiencing unmodeled system dynamics. To address these limitatio",https://openreview.net/forum?id=wZMdhuTXoz,https://arxiv.org/abs/2605.27659
Tactile / Force,Cross-Tactile Sensor Representation Learning,Yan Zhang; Zheng WANG; Pengpeng Zeng; Xing Xu; Jingkuan Song; Heng Tao Shen,https://icml.cc/virtual/2026/poster/66793,"Visuo-tactile sensors have been widely adopted in robotic manipulation. However, inherent heterogeneity in sensor designs hinders the learning of unified tactile representations in cross-sensor scenarios. Existing methods that focus on reconstruction or task-specific supervision often fail to capture the common information between different tactile sensors, particularly in the presence of substantial sensor variations, resulting in limited generalization to unseen sensors. To address this, we propose Cross-Tactile Sensor Representation Learning (CTSRL), a unified framework for sensor-agnostic ",https://openreview.net/forum?id=0GlXVAmy7b,
Tactile / Force,DECO: Decoupled Multimodal Diffusion Transformer for Bimanual Dexterous Manipulation with a Plugin Tactile Adapter,Xukun Li; Yu Sun; Lei Zhang; Bo-Sheng Huang; Yibo Peng; Yuan Meng; Haojun Jiang; Shaoxuan Xie; Guocai Yao; Alois Knoll; Zhenshan Bing; Xinlong Wang; Zhenguo Sun,https://icml.cc/virtual/2026/poster/66358,"Bimanual dexterous manipulation relies on integrating multimodal inputs to perform complex real-world tasks. To address the challenges of effectively combining these modalities, we propose DECO, a decoupled multimodal diffusion transformer that disentangles vision, proprioception, and tactile signals through specialized conditioning pathways, enabling structured and controllable integration of multimodal inputs, with a lightweight adapter for parameter-efficient injection of additional signals. Alongside DECO, we release DECO-50 dataset for bimanual dexterous manipulation with tactile sensing,",https://openreview.net/forum?id=4N4BXVWEWg,
Tactile / Force,EgoTactile: Learning Grasp Pressure for Everyday Objects from Egocentric Video,Yuan Zeng; Yujia Shi; Tiao Tan; Xingting Li; Yaqi Qin; Zongqing Lu; Wenming Yang; Jing-Hao Xue; Qingmin Liao,https://icml.cc/virtual/2026/poster/60724,"Estimating full-hand grasp pressure from egocentric video is critical for immersive VR and robotic manipulation, yet dense tactile sensing often relies on intrusive hardware. Existing vision-based methods predominantly rely on planar surfaces or fingertip contacts, failing to generalize to complex 3D object interactions. Therefore, we introduce EgoTactile, a benchmark pairing egocentric video with full-hand pressure supervision for diverse everyday objects, incorporating a bare-hand transfer subset to enable generalization to natural scenarios. Leveraging this benchmark, we first establish Ego",https://openreview.net/forum?id=xBkLTpOu2V,https://arxiv.org/abs/2606.09243
Tactile / Force,"Tabero: Learning Gentle Manipulation with Closed-Loop Force Feedback from Vision, Touch, and Language",Qiwei Wu; Rui Zhang; Xin Xiang; Tao Li; Weihua Zhang; Junjie Lai; Renjing Xu,https://icml.cc/virtual/2026/poster/65669,"Tactile sensing is essential for robots to achieve human-like gentle manipulation capabilities. However, existing Vision-Language-Action (VLA) models struggle to exploit tactile feedback for gentle manipulation due to the scarcity of aligned vision-tactile-language data and the lack of effective closed-loop force feedback mechanisms. To address these challenges, we introduce Tabero, a benchmark and model suite for gentle, language-conditioned robotic manipulation that demands fine-grained contact force perception. First, the Tabero benchmark addresses the scarcity of tactile data by presenting",https://openreview.net/forum?id=BOWWKD9xEF,https://arxiv.org/abs/2605.27886
Aerial / UAV,AIR-VLA: Vision-Language-Action Systems for Aerial Manipulation,Jianli Sun; Bin Tian; Qiyao Zhang; Chengxiang Li; Zihan Song; Zhiyong Cui; Yisheng Lv; Yonglin Tian,https://icml.cc/virtual/2026/poster/64411,"While Vision-Language-Action (VLA) models have achieved remarkable success in ground-based embodied intelligence, their application to Aerial Manipulation Systems (AMS) remains a largely unexplored frontier. The inherent characteristics of AMS, including floating-base dynamics, strong coupling between the UAV and the manipulator, and the multi-step, long-horizon nature of operational tasks, pose severe challenges to existing VLA paradigms designed for static or 2D mobile bases. To bridge this gap, we propose AIR-VLA, the first VLA benchmark specifically tailored for aerial manipulation. We con",https://openreview.net/forum?id=NuR4lG4gKB,https://arxiv.org/abs/2601.21602
Aerial / UAV,Mitigating Error Accumulation in Continuous Navigation via Memory-Augmented Kalman Filtering,Yin Tang; Jiawei Ma; Jinrui Zhang; Alex Jinpeng Wang; Deyu Zhang,https://icml.cc/virtual/2026/poster/63906,"Continuous prediction in complex environments is critical for Unmanned Aerial Vehicle (UAV). However, the existing Vision-Language Navigation (VLN) models follows the dead-reckoning, which iteratively predicts the next waypoint and updates its position, thereby constructing the complete trajectory. Then, such stepwise manner will inevitably lead to accumulated errors of position over time, resulting in misalignment between internal belief and objective coordinates, which is known as ``state drift'' and ultimately compromises the subsequent trajectory prediction. Drawing inspiration from classi",https://openreview.net/forum?id=SdcOyjz34E,
Aerial / UAV,SPUR: Scale-Partitioned Uncertainty Rectification for Robust UAV-on-UAV Interception,Chenqi Yan; Zhaoyu Zeng; Yifeng Yang; Jundong Zhou; Zhuoyuan Ni; Junqi Wu; Qinying Gu; Xinbing Wang; Nanyang Ye,https://icml.cc/virtual/2026/poster/64906,"Robust aerial target detection for autonomous UAV-on-UAV pursuit is severely hindered by continuous scale drift, long-tailed scale imbalance, and flight-induced visual noise, rendering standard empirical risk minimization strategies poorly aligned with real-world deployment. To address these challenges, we propose a scale-aware robust optimization framework that performs group-wise minimax optimization over scale-partitioned data, ensuring balanced robustness across long-, mid-, and close-range engagement regimes. We further introduce an uncertainty-rectified regression loss to suppress noise-",https://openreview.net/forum?id=IjQsbCrkMo,
